ID_invest;Classe d actif;Plateforme;Nom;Support;Date prevue;Type de flux;Montant attendu;TVA;Devise;Commentaire
57;VC;Jiph;Advanced CMA;part;15/12/2021;in_participation;2349501,98;0;EUR;
59;VC;Jiph;EthiFinance;part;15/12/2021;out_investissement;1348231,14;0;EUR;
59;VC;Jiph;EthiFinance;part;15/10/2022;in_remboursement_capital;1348231,14;0;EUR;
59;VC;Jiph;EthiFinance;part;15/10/2022;in_participation;616486,86;0;EUR;
56;Finance;Generali;83151088;part;01/12/2022;out_investissement;500000;0;EUR;
56;Finance;Generali;83151750;part;01/08/2023;out_investissement;400000;0;EUR;
57;VC;Jiph;Advanced CMA;Dividendes;15/06/2021;in_versement_interet;300000;0;EUR;
5;SCPI;Praemia;"Primopierre		";part;01/02/2022;out_investissement;200096;0;EUR;Initialisation
56;Finance;Generali;83151077;part;01/12/2022;out_investissement;200000;0;EUR;
55;Crypto;Nexo;Staking;coin;01/07/2021;out_investissement;200000;0;EUR;
11;SCPI;Sofidy;Immorente;part;01/11/2022;out_investissement;199920;0;EUR;Initialisation
6;SCPI;Atland-voisin;Epargne Pierre;part;01/02/2022;out_investissement;150176;0;EUR;Initialisation
8;SCPI;CORUM;EURION;part;01/01/2022;out_investissement;150176;0;EUR;Initialisation
57;VC;Jiph;Advanced CMA;Dividendes;15/11/2020;in_versement_interet;150000;0;EUR;
58;VC;Jiph;Money Walkie;part;15/12/2020;out_investissement;150000;0;EUR;
7;SCPI;Atland-voisin;Epargne Pierre;part;01/01/2023;out_investissement;100048;0;EUR;Renforcement
10;SCPI;Sofidy;Efimmo;part;01/11/2022;out_investissement;100014;0;EUR;Initialisation
12;SCPI;Atland-voisin;Epargne Pierre Europe;part;01/06/2024;out_investissement;100000;0;EUR;Initialisation
37;Crowdlending;ClubFunding;Le Club - Bir Hakeim / CF CAPITAL 1 SAS;part;30/12/2022;out_investissement;100000;0;EUR;Initialisation
37;Crowdlending;ClubFunding;Le Club - Bir Hakeim / CF CAPITAL 1 SAS;part;01/09/2025;in_remboursement_capital;100000;0;EUR;-
55;Crypto;Nexo;Staking;coin;01/02/2022;out_investissement;100000;0;EUR;
9;SCPI;CORUM;EURION;part;01/11/2022;out_investissement;99975;0;EUR;Renforcement
55;Crypto;Nexo;Staking;coin;01/11/2021;out_investissement;50000;0;EUR;
55;Crypto;Nexo;Staking;coin;01/01/2022;out_investissement;50000;0;EUR;
46;PE;BEX;BEX Fund V by Peqan;part;01/06/2026;out_renforcement;45000;0;EUR;-
46;PE;BEX;BEX Fund V by Peqan;part;01/12/2025;out_renforcement;44000;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/12/2028;in_remboursement_capital;40000;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/12/2029;in_remboursement_capital;40000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/06/2029;in_remboursement_capital;40000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/06/2030;in_remboursement_capital;40000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/08/2030;in_remboursement_capital;40000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/08/2031;in_remboursement_capital;40000;0;EUR;-
44;PE;LBO France;LBO France - WHITE CAPS SeLECTION 3;part;01/06/2029;in_remboursement_capital;40000;0;EUR;-
37;Crowdlending;ClubFunding;Le Club - Bir Hakeim / CF CAPITAL 1 SAS;part;01/09/2025;in_versement_interet;34560;0;EUR;-
44;PE;LBO France;LBO France - WHITE CAPS SeLECTION 3;part;01/03/2023;out_investissement;32000;0;EUR;Initialisation
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/01/2026;out_renforcement;30000;0;EUR;-
46;PE;BEX;BEX Fund V by Peqan;part;01/11/2029;in_remboursement_capital;30000;0;EUR;
41;Crowdlending;ClubFunding;Casa Ibiza / Casalina SAS;obligation;20/04/2023;out_investissement;30000;0;EUR;Initialisation
41;Crowdlending;ClubFunding;Casa Ibiza / Casalina SAS;obligation;01/07/2024;in_remboursement_capital;30000;0;EUR;-
44;PE;LBO France;LBO France - WHITE CAPS SeLECTION 3;part;01/06/2028;in_remboursement_capital;30000;0;EUR;-
44;PE;LBO France;LBO France - WHITE CAPS SeLECTION 3;part;01/06/2031;in_versement_interet;30000;0;EUR;-
39;Crowdlending;ClubFunding;West Retail Center / Infini Capital SAS;obligation;01/03/2023;out_investissement;30000;0;EUR;Initialisation
39;Crowdlending;ClubFunding;West Retail Center / Infini Capital SAS;obligation;01/05/2025;in_remboursement_capital;28836,9;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/12/2030;in_versement_interet;25000;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/12/2031;in_versement_interet;25000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/06/2031;in_versement_interet;25000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/06/2032;in_versement_interet;25000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/08/2032;in_versement_interet;25000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/08/2033;in_versement_interet;25000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/07/2023;out_investissement;22000;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/12/2032;in_versement_interet;20000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/07/2026;out_renforcement;20000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/07/2027;out_renforcement;20000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/06/2033;in_versement_interet;20000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/06/2025;out_renforcement;20000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/09/2026;out_renforcement;20000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/09/2027;out_renforcement;20000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/09/2028;out_renforcement;20000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/08/2034;in_versement_interet;20000;0;EUR;-
46;PE;BEX;BEX Fund V by Peqan;part;01/11/2026;in_remboursement_capital;20000;0;EUR;
46;PE;BEX;BEX Fund V by Peqan;part;01/11/2027;in_remboursement_capital;20000;0;EUR;
46;PE;BEX;BEX Fund V by Peqan;part;01/11/2028;in_remboursement_capital;20000;0;EUR;
46;PE;BEX;BEX Fund V by Peqan;part;01/11/2030;in_versement_interet;20000;0;EUR;
14;Crowdlending;Raizers;Carre Saint Martin par Carre Promotion;obligation;19/04/2022;out_investissement;20000;0;EUR;Initialisation
14;Crowdlending;Raizers;Carre Saint Martin par Carre Promotion;obligation;01/10/2025;in_remboursement_capital;20000;0;EUR;-
15;Crowdlending;Raizers;Chalet Elan par DeSavoie ;obligation;01/04/2022;out_investissement;20000;0;EUR;Initialisation
15;Crowdlending;Raizers;Chalet Elan par DeSavoie ;obligation;07/06/2024;in_remboursement_capital;20000;0;EUR;-
16;Crowdlending;Raizers;Chamonix Les Praz;obligation;12/08/2022;out_investissement;20000;0;EUR;Initialisation
16;Crowdlending;Raizers;Chamonix Les Praz;obligation;01/07/2025;in_remboursement_capital;20000;0;EUR;-
19;Crowdlending;Raizers;Cote Sud par BG Promotion;obligation;01/02/2022;out_investissement;20000;0;EUR;Initialisation
38;Crowdlending;ClubFunding;FRAGONARD SCHOOL / GDG Holdco fragonard SAS;obligation;23/02/2023;out_investissement;20000;0;EUR;Initialisation
38;Crowdlending;ClubFunding;FRAGONARD SCHOOL / GDG Holdco fragonard SAS;obligation;01/06/2025;in_remboursement_capital;20000;0;EUR;-
20;Crowdlending;Raizers;Gambetta par MV INVEST;obligation;09/03/2022;out_investissement;20000;0;EUR;Initialisation
21;Crowdlending;Raizers;Greenwood par BG promotion;obligation;12/04/2022;out_investissement;20000;0;EUR;Initialisation
21;Crowdlending;Raizers;Greenwood par BG promotion;obligation;15/02/2023;in_remboursement_capital;20000;0;EUR;-
44;PE;LBO France;LBO France - WHITE CAPS SeLECTION 3;part;01/05/2024;out_renforcement;20000;0;EUR;-
44;PE;LBO France;LBO France - WHITE CAPS SeLECTION 3;part;01/12/2024;out_renforcement;20000;0;EUR;-
44;PE;LBO France;LBO France - WHITE CAPS SeLECTION 3;part;01/06/2030;in_remboursement_capital;20000;0;EUR;-
44;PE;LBO France;LBO France - WHITE CAPS SeLECTION 3;part;01/06/2030;in_versement_interet;20000;0;EUR;-
44;PE;LBO France;LBO France - WHITE CAPS SeLECTION 3;part;01/06/2032;in_versement_interet;20000;0;EUR;-
36;Crowdlending;ClubFunding;Park ESCAUDAIN / BVI.EU Finance SASU;obligation;12/01/2023;out_investissement;20000;0;EUR;Initialisation
27;Crowdlending;Raizers;Rue de Ponthieu par la Fonciere de l'Immobilier;obligation;04/07/2022;out_investissement;20000;0;EUR;Initialisation
27;Crowdlending;Raizers;Rue de Ponthieu par la Fonciere de l'Immobilier;obligation;25/01/2023;in_remboursement_capital;20000;0;EUR;-
40;Crowdlending;ClubFunding;Saint-Jacques / SGM Persephone SAS;obligation;29/03/2023;out_investissement;20000;0;EUR;Initialisation
40;Crowdlending;ClubFunding;Saint-Jacques / SGM Persephone SAS;obligation;01/06/2025;in_remboursement_capital;20000;0;EUR;-
29;Crowdlending;Raizers;Sciez par Symphony;obligation;20/01/2022;out_investissement;20000;0;EUR;Initialisation
29;Crowdlending;Raizers;Sciez par Symphony;obligation;01/10/2025;in_remboursement_capital;20000;0;EUR;-
30;Crowdlending;Raizers;Villa Cote d'Azur par Guccy & HK Group;obligation;12/12/2022;out_investissement;20000;0;EUR;Initialisation
30;Crowdlending;Raizers;Villa Cote d'Azur par Guccy & HK Group;obligation;01/07/2025;in_remboursement_capital;20000;0;EUR;-
31;Crowdlending;Raizers;Villa Hibiscus par Art & Stone;obligation;18/01/2022;out_investissement;20000;0;EUR;Initialisation
31;Crowdlending;Raizers;Villa Hibiscus par Art & Stone;obligation;22/09/2023;in_remboursement_capital;20000;0;EUR;-
32;Crowdlending;Raizers;Villa Jaine par LEO INVEST;obligation;31/10/2022;out_investissement;20000;0;EUR;Initialisation
32;Crowdlending;Raizers;Villa Jaine par LEO INVEST;obligation;01/05/2025;in_remboursement_capital;20000;0;EUR;-
35;Crowdlending;Raizers;Vitalia par NG Promotion;obligation;16/02/2022;out_investissement;20000;0;EUR;Initialisation
35;Crowdlending;Raizers;Vitalia par NG Promotion;obligation;01/07/2025;in_remboursement_capital;20000;0;EUR;-
54;Conseil;JBI;FinStart;facture;29/01/2024;in_facture;19788;3298;EUR;F2024001
54;Conseil;JBI;FinStart;facture;28/02/2024;in_facture;19788;3298;EUR;F2024004
54;Conseil;JBI;FinStart;facture;26/03/2024;in_facture;19788;3298;EUR;F2024007
54;Conseil;JBI;FinStart;facture;26/04/2024;in_facture;19788;3298;EUR;F2024012
54;Conseil;JBI;FinStart;facture;26/05/2024;in_facture;19788;3298;EUR;F2024015
54;Conseil;JBI;FinStart;facture;01/07/2024;in_facture;19788;3298;EUR;F2024018
54;Conseil;JBI;FinStart;facture;26/07/2024;in_facture;19788;3298;EUR;F2024022
54;Conseil;JBI;FinStart;facture;27/08/2024;in_facture;19788;3298;EUR;F2024024
54;Conseil;JBI;FinStart;facture;26/09/2024;in_facture;19788;3298;EUR;F2024026
54;Conseil;JBI;FinStart;facture;28/10/2024;in_facture;19788;3298;EUR;F2024028
54;Conseil;JBI;FinStart;facture;20/11/2024;in_facture;19788;3298;EUR;F2024030
54;Conseil;JBI;FinStart;facture;20/12/2024;in_facture;19788;3298;EUR;F2024032
54;Conseil;JBI;FinStart;facture;27/01/2025;in_facture;19788;3298;EUR;F2025001
54;Conseil;JBI;FinStart;facture;26/02/2025;in_facture;19788;3298;EUR;F2025003
54;Conseil;JBI;FinStart;facture;26/03/2025;in_facture;19788;3298;EUR;F2025005
54;Conseil;JBI;FinStart;facture;26/04/2025;in_facture;19788;3298;EUR;F2025007
54;Conseil;JBI;FinStart;facture;26/05/2025;in_facture;19788;3298;EUR;
54;Conseil;JBI;FinStart;facture;26/06/2025;in_facture;19788;3298;EUR;
54;Conseil;JBI;FinStart;facture;26/07/2025;in_facture;19788;3298;EUR;
54;Conseil;JBI;FinStart;facture;26/08/2025;in_facture;19788;3298;EUR;
54;Conseil;JBI;FinStart;facture;26/09/2025;in_facture;19788;3298;EUR;
54;Conseil;JBI;FinStart;facture;26/10/2025;in_facture;19788;3298;EUR;
54;Conseil;JBI;FinStart;facture;26/11/2025;in_facture;19788;3298;EUR;
54;Conseil;JBI;FinStart;facture;26/12/2025;in_facture;19788;3298;EUR;
46;PE;BEX;BEX Fund V by Peqan;part;01/11/2030;in_versement_interet;18000;0;EUR;
36;Crowdlending;ClubFunding;Park ESCAUDAIN / BVI.EU Finance SASU;obligation;01/07/2025;in_remboursement_capital;18000;0;EUR;-
53;Conseil;GRA;FinStart;facture;26/07/2024;in_facture;17401,8;2900,3;EUR;F2024023
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/02/2024;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/03/2024;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/04/2024;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/05/2024;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/06/2024;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/07/2024;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/08/2024;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/09/2024;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/10/2024;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/11/2024;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/12/2024;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/01/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/02/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/03/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/04/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/05/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/06/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/07/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/08/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/09/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/10/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/11/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/12/2025;out_paiement;17388;2898;EUR;
54;Conseil;JBI;Patrimoine Sur Mesure;paiement;01/01/2026;out_paiement;17388;2898;EUR;
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/01/2023;out_investissement;17201,37;0;EUR;-
53;Conseil;GRA;FinStart;facture;27/01/2025;in_facture;16645,2;2774,2;EUR;F2025002
20;Crowdlending;Raizers;Gambetta par MV INVEST;obligation;27/10/2023;in_remboursement_capital;16000;0;EUR;-
53;Conseil;GRA;FinStart;facture;28/02/2024;in_facture;15888,6;2648,1;EUR;F2024005
53;Conseil;GRA;FinStart;facture;26/03/2024;in_facture;15888,6;2648,1;EUR;F2024008
53;Conseil;GRA;FinStart;facture;27/08/2024;in_facture;15888,6;2648,1;EUR;F2024025
53;Conseil;GRA;FinStart;facture;20/12/2024;in_facture;15888,6;2648,1;EUR;F2024033
53;Conseil;GRA;FinStart;facture;26/03/2025;in_facture;15888,6;2648,1;EUR;F2025006
53;Conseil;GRA;FinStart;facture;26/04/2024;in_facture;15132;2522;EUR;F2024013
53;Conseil;GRA;FinStart;facture;26/02/2025;in_facture;15132;2522;EUR;F2025004
17;Crowdlending;Raizers;Chantemesle par SAS Negu;obligation;18/04/2022;out_investissement;15000;0;EUR;Initialisation
17;Crowdlending;Raizers;Chantemesle par SAS Negu;obligation;11/04/2025;in_remboursement_capital;15000;0;EUR;-
53;Conseil;GRA;FinStart;facture;28/10/2024;in_facture;14375,4;2395,9;EUR;F2024029
53;Conseil;GRA;FinStart;facture;29/01/2024;in_facture;12862,2;2143,7;EUR;F2024002
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/07/2024;out_investissement;12000;0;EUR;Initialisation
46;PE;BEX;BEX Fund V by Peqan;part;01/11/2030;in_remboursement_capital;12000;0;EUR;
53;Conseil;GRA;FinStart;facture;26/05/2024;in_facture;11349;1891,5;EUR;F2024016
53;Conseil;GRA;FinStart;facture;26/09/2024;in_facture;10592,4;1765,4;EUR;F2024027
19;Crowdlending;Raizers;Cote Sud par BG Promotion;obligation;07/05/2024;in_remboursement_capital;10566,04;0;EUR;-
66;VC;PBA;Bloom;part;15/06/2024;out_investissement;10128;0;EUR;
63;VC;PBA;HYMAG'IN;part;20/11/2023;out_investissement;10024;0;EUR;
13;Crowdlending;Raizers;4 operations immobilieres par Commercial IGP;obligation;18/07/2022;out_investissement;10000;0;EUR;Initialisation
13;Crowdlending;Raizers;4 operations immobilieres par Commercial IGP;obligation;01/07/2025;in_remboursement_capital;10000;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/04/2023;out_renforcement;10000;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/10/2023;out_renforcement;10000;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/04/2024;out_renforcement;10000;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/10/2024;out_renforcement;10000;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/04/2025;out_renforcement;10000;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/12/2026;in_remboursement_capital;10000;0;EUR;-
42;PE;Altaroc;ALTAROC GLOBAL 2022 FPCI;part;01/12/2027;in_remboursement_capital;10000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/04/2024;out_renforcement;10000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/10/2024;out_renforcement;10000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/04/2025;out_renforcement;10000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/07/2025;out_renforcement;10000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/06/2027;in_remboursement_capital;10000;0;EUR;-
43;PE;Altaroc;ALTAROC ODYSSEY 2023 FPCI;part;01/06/2028;in_remboursement_capital;10000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/07/2025;out_renforcement;10000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/08/2028;in_remboursement_capital;10000;0;EUR;-
45;PE;Altaroc;ALTAROC ODYSSEY 2024 FPCI;part;01/08/2029;in_remboursement_capital;10000;0;EUR;-
18;Crowdlending;Raizers;Chemin du Glacis par MV Invest;obligation;09/02/2022;out_investissement;10000;0;EUR;Initialisation
59;VC;Side Angels;DATACOOK;part;15/04/2023;out_investissement;10000;0;EUR;
